'Elapsed time','ECG'
'0:46.640',2.400
'0:46.645',2.500
'0:46.650',2.600
'0:46.655',3.200
'0:46.660',3.500
'0:46.665',3.500
'0:46.670',3.700
'0:46.675',3.500
'0:46.680',2.800
'0:46.685',1.900
'0:46.690',1.800
'0:46.695',1.800
'0:46.700',1.800
'0:46.705',2.300
'0:46.710',2.500
'0:46.715',2.300
'0:46.720',2.400
'0:46.725',2.600
'0:46.730',2.400
'0:46.735',2.300
'0:46.740',2.500
'0:46.745',2.400
'0:46.750',2.200
'0:46.755',2.400
'0:46.760',2.500
'0:46.765',2.300
'0:46.770',2.400
'0:46.775',2.500
'0:46.780',2.300
'0:46.785',2.200
'0:46.790',2.500
'0:46.795',2.400
'0:46.800',2.200
'0:46.805',2.400
'0:46.810',2.400
'0:46.815',2.200
'0:46.820',2.400
'0:46.825',2.500
'0:46.830',2.300
'0:46.835',2.200
'0:46.840',2.400
'0:46.845',2.400
'0:46.850',2.200
'0:46.855',2.500
'0:46.860',2.500
'0:46.865',2.300
'0:46.870',2.400
'0:46.875',2.700
'0:46.880',2.500
'0:46.885',2.400
'0:46.890',2.700
'0:46.895',2.500
'0:46.900',2.400
'0:46.905',2.600
'0:46.910',2.600
'0:46.915',2.400
'0:46.920',2.500
'0:46.925',2.600
'0:46.930',2.500
'0:46.935',2.400
'0:46.940',2.500
'0:46.945',2.500
'0:46.950',2.100
'0:46.955',2.300
'0:46.960',2.500
'0:46.965',2.200
'0:46.970',2.100
'0:46.975',2.200
'0:46.980',2.100
'0:46.985',2.100
'0:46.990',2.200
'0:46.995',2.200
'0:47.000',1.900
'0:47.005',2.200
'0:47.010',2.200
'0:47.015',2.000
'0:47.020',2.100
'0:47.025',2.200
'0:47.030',2.000
'0:47.035',2.100
'0:47.040',2.300
'0:47.045',2.200
'0:47.050',2.000
'0:47.055',2.200
'0:47.060',2.400
'0:47.065',2.100
'0:47.070',2.200
'0:47.075',2.300
'0:47.080',2.100
'0:47.085',2.100
'0:47.090',2.300
'0:47.095',2.200
'0:47.100',2.000
'0:47.105',2.200
'0:47.110',2.300
'0:47.115',2.000
'0:47.120',2.300
'0:47.125',2.300
'0:47.130',2.100
'0:47.135',2.000
'0:47.140',2.300
'0:47.145',2.200
'0:47.150',2.100
'0:47.155',2.300
'0:47.160',2.300
'0:47.165',2.100
'0:47.170',2.100
'0:47.175',2.200
'0:47.180',2.100
'0:47.185',2.100
'0:47.190',2.200
'0:47.195',2.200
'0:47.200',2.000
'0:47.205',2.300
'0:47.210',2.300
'0:47.215',2.100
'0:47.220',2.300
'0:47.225',2.300
'0:47.230',2.200
'0:47.235',2.100
'0:47.240',2.300
'0:47.245',2.200
'0:47.250',2.200
'0:47.255',2.200
'0:47.260',2.300
'0:47.265',2.100
'0:47.270',2.200
'0:47.275',2.300
'0:47.280',2.100
'0:47.285',2.100
'0:47.290',2.400
'0:47.295',2.200
'0:47.300',2.000
'0:47.305',2.400
'0:47.310',2.600
'0:47.315',2.400
'0:47.320',2.400
'0:47.325',2.600
'0:47.330',2.400
'0:47.335',2.300
'0:47.340',2.400
'0:47.345',2.300
'0:47.350',2.000
'0:47.355',2.100
'0:47.360',2.300
'0:47.365',2.000
'0:47.370',2.100
'0:47.375',2.300
'0:47.380',2.000
'0:47.385',2.000
'0:47.390',2.300
'0:47.395',2.300
'0:47.400',2.000
'0:47.405',2.400
'0:47.410',2.400
'0:47.415',2.100
'0:47.420',2.200
'0:47.425',2.300
'0:47.430',2.200
'0:47.435',2.200
'0:47.440',2.400
'0:47.445',2.300
'0:47.450',2.200
'0:47.455',2.300
'0:47.460',2.300
'0:47.465',2.100
'0:47.470',2.400
'0:47.475',2.400
'0:47.480',2.300
'0:47.485',2.100
'0:47.490',2.300
'0:47.495',2.500
'0:47.500',2.800
'0:47.505',3.300
'0:47.510',3.600
'0:47.515',3.500
'0:47.520',3.600
'0:47.525',2.500
'0:47.530',2.000
'0:47.535',1.500
'0:47.540',1.600
'0:47.545',1.700
'0:47.550',1.900
'0:47.555',2.300
'0:47.560',2.300
'0:47.565',2.200
'0:47.570',2.300
'0:47.575',2.400
'0:47.580',2.300
'0:47.585',2.200
'0:47.590',2.500
'0:47.595',2.300
'0:47.600',2.300
'0:47.605',2.400
'0:47.610',2.400
'0:47.615',2.200
'0:47.620',2.300
'0:47.625',2.600
'0:47.630',2.200
'0:47.635',2.300
'0:47.640',2.500
'0:47.645',2.300
'0:47.650',2.200
'0:47.655',2.500
'0:47.660',2.400
'0:47.665',2.300
'0:47.670',2.400
'0:47.675',2.500
'0:47.680',2.300
'0:47.685',2.400
'0:47.690',2.600
'0:47.695',2.500
'0:47.700',2.400
'0:47.705',2.500
'0:47.710',2.600
'0:47.715',2.400
'0:47.720',2.600
'0:47.725',2.600
'0:47.730',2.500
'0:47.735',2.400
'0:47.740',2.700
'0:47.745',2.600
'0:47.750',2.500
'0:47.755',2.700
'0:47.760',2.800
'0:47.765',2.500
'0:47.770',2.600
'0:47.775',2.700
'0:47.780',2.600
'0:47.785',2.500
'0:47.790',2.600
'0:47.795',2.400
'0:47.800',2.300
'0:47.805',2.400
'0:47.810',2.400
'0:47.815',2.200
'0:47.820',2.200
'0:47.825',2.400
'0:47.830',2.100
'0:47.835',2.000
'0:47.840',2.200
'0:47.845',2.100
'0:47.850',2.000
'0:47.855',2.300
'0:47.860',2.300
'0:47.865',2.100
'0:47.870',2.100
'0:47.875',2.200
'0:47.880',2.200
'0:47.885',2.000
'0:47.890',2.200
'0:47.895',2.100
'0:47.900',2.000
'0:47.905',2.300
'0:47.910',2.200
'0:47.915',2.100
'0:47.920',2.200
'0:47.925',2.300
'0:47.930',2.200
'0:47.935',2.000
'0:47.940',2.300
'0:47.945',2.200
'0:47.950',2.100
'0:47.955',2.200
'0:47.960',2.200
'0:47.965',2.100
'0:47.970',2.300
'0:47.975',2.300
'0:47.980',2.200
'0:47.985',2.100
'0:47.990',2.400
'0:47.995',2.200
'0:48.000',2.100
'0:48.005',2.400
'0:48.010',2.300
'0:48.015',2.100
'0:48.020',2.200
'0:48.025',2.400
'0:48.030',2.100
'0:48.035',2.100
'0:48.040',2.400
'0:48.045',2.300
'0:48.050',2.200
'0:48.055',2.300
'0:48.060',2.400
'0:48.065',2.200
'0:48.070',2.300
'0:48.075',2.400
'0:48.080',2.200
'0:48.085',2.200
'0:48.090',2.400
'0:48.095',2.200
'0:48.100',2.200
'0:48.105',2.400
'0:48.110',2.400
'0:48.115',2.200
'0:48.120',2.300
'0:48.125',2.300
'0:48.130',2.300
'0:48.135',2.200
'0:48.140',2.400
'0:48.145',2.200
'0:48.150',2.200
'0:48.155',2.500
'0:48.160',2.600
'0:48.165',2.400
'0:48.170',2.500
'0:48.175',2.600
'0:48.180',2.400
'0:48.185',2.400
'0:48.190',2.600
'0:48.195',2.300
'0:48.200',2.100
'0:48.205',2.300
'0:48.210',2.300
'0:48.215',2.100
'0:48.220',2.300
'0:48.225',2.200
'0:48.230',2.100
'0:48.235',2.100
'0:48.240',2.300
'0:48.245',2.200
'0:48.250',2.200
'0:48.255',2.400
'0:48.260',2.300
'0:48.265',2.200
'0:48.270',2.400
'0:48.275',2.500
'0:48.280',2.300
'0:48.285',2.300
'0:48.290',2.500
'0:48.295',2.400
'0:48.300',2.300
'0:48.305',2.500
'0:48.310',2.500
'0:48.315',2.300
'0:48.320',2.400
'0:48.325',2.500
'0:48.330',2.300
'0:48.335',2.200
'0:48.340',2.500
'0:48.345',2.500
'0:48.350',2.900
'0:48.355',3.400
'0:48.360',3.600
'0:48.365',3.300
'0:48.370',3.400
'0:48.375',2.400
'0:48.380',2.100
'0:48.385',1.500
'0:48.390',1.800
'0:48.395',1.900
'0:48.400',2.200
'0:48.405',2.500
'0:48.410',2.500
'0:48.415',2.300
'0:48.420',2.400
'0:48.425',2.600
'0:48.430',2.400
'0:48.435',2.400
'0:48.440',2.600
'0:48.445',2.400
'0:48.450',2.400
'0:48.455',2.600
'0:48.460',2.500
'0:48.465',2.300
'0:48.470',2.500
'0:48.475',2.700
'0:48.480',2.400
'0:48.485',2.500
'0:48.490',2.600
'0:48.495',2.500
'0:48.500',2.400
'0:48.505',2.600
'0:48.510',2.500
'0:48.515',2.400
'0:48.520',2.500
'0:48.525',2.700
'0:48.530',2.400
'0:48.535',2.500
'0:48.540',2.700
'0:48.545',2.500
'0:48.550',2.300
'0:48.555',2.700
'0:48.560',2.600
'0:48.565',2.500
'0:48.570',2.600
'0:48.575',2.700
'0:48.580',2.700
'0:48.585',2.700
'0:48.590',2.800
'0:48.595',2.700
'0:48.600',2.600
'0:48.605',2.800
'0:48.610',2.800
'0:48.615',2.700
'0:48.620',2.800
'0:48.625',2.800
'0:48.630',2.600
'0:48.635',2.500
'0:48.640',2.800
'0:48.645',2.600
'0:48.650',2.300
'0:48.655',2.600
'0:48.660',2.400
'0:48.665',2.300
'0:48.670',2.300
'0:48.675',2.500
'0:48.680',2.200
'0:48.685',2.200
'0:48.690',2.400
'0:48.695',2.300
'0:48.700',2.200
'0:48.705',2.300
'0:48.710',2.300
'0:48.715',2.100
'0:48.720',2.200
'0:48.725',2.400
'0:48.730',2.100
'0:48.735',2.300
'0:48.740',2.400
'0:48.745',2.200
'0:48.750',2.200
'0:48.755',2.500
'0:48.760',2.300
'0:48.765',2.100
'0:48.770',2.400
'0:48.775',2.400
'0:48.780',2.200
'0:48.785',2.300
'0:48.790',2.600
'0:48.795',2.300
'0:48.800',2.200
'0:48.805',2.400
'0:48.810',2.400
'0:48.815',2.100
'0:48.820',2.300
'0:48.825',2.400
'0:48.830',2.200
'0:48.835',2.300
'0:48.840',2.400
'0:48.845',2.200
'0:48.850',2.100
'0:48.855',2.500
'0:48.860',2.400
'0:48.865',2.300
'0:48.870',2.500
'0:48.875',2.500
'0:48.880',2.200
'0:48.885',2.300
'0:48.890',2.400
'0:48.895',2.300
'0:48.900',2.200
'0:48.905',2.400
'0:48.910',2.400
'0:48.915',2.200
'0:48.920',2.400
'0:48.925',2.400
'0:48.930',2.200
'0:48.935',2.300
'0:48.940',2.500
'0:48.945',2.300
'0:48.950',2.300
'0:48.955',2.500
'0:48.960',2.500
'0:48.965',2.200
'0:48.970',2.400
'0:48.975',2.500
'0:48.980',2.300
'0:48.985',2.300
'0:48.990',2.600
'0:48.995',2.400
'0:49.000',2.300
'0:49.005',2.600
'0:49.010',2.500
'0:49.015',2.400
'0:49.020',2.500
'0:49.025',2.500
'0:49.030',2.200
'0:49.035',2.300
'0:49.040',2.300
'0:49.045',2.200
'0:49.050',2.200
'0:49.055',2.400
'0:49.060',2.200
'0:49.065',2.000
'0:49.070',2.100
'0:49.075',2.300
'0:49.080',2.200
'0:49.085',2.300
'0:49.090',2.400
'0:49.095',2.400
'0:49.100',2.100
'0:49.105',2.500
'0:49.110',2.400
'0:49.115',2.200
'0:49.120',2.400
'0:49.125',2.500
'0:49.130',2.300
'0:49.135',2.400
'0:49.140',2.500
'0:49.145',2.400
'0:49.150',2.300
'0:49.155',2.600
'0:49.160',2.500
'0:49.165',2.300
'0:49.170',2.300
'0:49.175',2.400
'0:49.180',2.200
'0:49.185',2.400
'0:49.190',2.900
'0:49.195',2.800
'0:49.200',3.000
'0:49.205',3.300
'0:49.210',2.900
'0:49.215',2.400
'0:49.220',2.000
'0:49.225',1.700
'0:49.230',1.500
'0:49.235',1.800
'0:49.240',2.300
'0:49.245',2.200
'0:49.250',2.300
'0:49.255',2.500
'0:49.260',2.400
'0:49.265',2.300
'0:49.270',2.500
'0:49.275',2.400
'0:49.280',2.300
'0:49.285',2.300
'0:49.290',2.600
'0:49.295',2.300
'0:49.300',2.400
'0:49.305',2.600
'0:49.310',2.500
'0:49.315',2.300
'0:49.320',2.500
'0:49.325',2.500
'0:49.330',2.300
'0:49.335',2.400
'0:49.340',2.500
'0:49.345',2.400
'0:49.350',2.400
'0:49.355',2.600
'0:49.360',2.600
'0:49.365',2.300
'0:49.370',2.500
'0:49.375',2.600
'0:49.380',2.400
'0:49.385',2.600
'0:49.390',2.800
'0:49.395',2.400
'0:49.400',2.500
'0:49.405',2.700
'0:49.410',2.500
'0:49.415',2.400
'0:49.420',2.700
'0:49.425',2.700
'0:49.430',2.500
'0:49.435',2.600
'0:49.440',2.800
'0:49.445',2.500
'0:49.450',2.500
'0:49.455',2.700
'0:49.460',2.600
'0:49.465',2.500
'0:49.470',2.700
'0:49.475',2.700
'0:49.480',2.500
'0:49.485',2.600
'0:49.490',2.600
'0:49.495',2.400
'0:49.500',2.400
'0:49.505',2.600
'0:49.510',2.400
'0:49.515',2.300
'0:49.520',2.400
'0:49.525',2.500
'0:49.530',2.300
'0:49.535',2.300
'0:49.540',2.500
'0:49.545',2.300
'0:49.550',2.300
'0:49.555',2.500
'0:49.560',2.400
'0:49.565',2.200
'0:49.570',2.400
'0:49.575',2.400
'0:49.580',2.200
'0:49.585',2.400
'0:49.590',2.600
'0:49.595',2.400
'0:49.600',2.300
'0:49.605',2.500
'0:49.610',2.400
'0:49.615',2.200
'0:49.620',2.500
'0:49.625',2.400
'0:49.630',2.200
'0:49.635',2.400
'0:49.640',2.600
'0:49.645',2.300
'0:49.650',2.400
'0:49.655',2.500
'0:49.660',2.400
'0:49.665',2.300
'0:49.670',2.500
'0:49.675',2.500
'0:49.680',2.200
'0:49.685',2.400
'0:49.690',2.500
'0:49.695',2.300
'0:49.700',2.300
'0:49.705',2.500
'0:49.710',2.500
'0:49.715',2.300
'0:49.720',2.500
'0:49.725',2.500
'0:49.730',2.300
'0:49.735',2.400
'0:49.740',2.500
'0:49.745',2.300
'0:49.750',2.300
'0:49.755',2.500
'0:49.760',2.400
'0:49.765',2.300
'0:49.770',2.500
'0:49.775',2.500
'0:49.780',2.200
'0:49.785',2.300
'0:49.790',2.500
'0:49.795',2.300
'0:49.800',2.300
'0:49.805',2.600
'0:49.810',2.500
'0:49.815',2.400
'0:49.820',2.700
'0:49.825',2.700
'0:49.830',2.400
'0:49.835',2.500
'0:49.840',2.600
'0:49.845',2.300
'0:49.850',2.100
'0:49.855',2.500
'0:49.860',2.400
'0:49.865',2.200
'0:49.870',2.300
'0:49.875',2.300
'0:49.880',2.100
'0:49.885',2.200
'0:49.890',2.400
'0:49.895',2.300
'0:49.900',2.200
'0:49.905',2.500
'0:49.910',2.400
'0:49.915',2.200
'0:49.920',2.400
'0:49.925',2.500
'0:49.930',2.200
'0:49.935',2.400
'0:49.940',2.500
'0:49.945',2.300
'0:49.950',2.300
'0:49.955',2.600
'0:49.960',2.400
'0:49.965',2.300
'0:49.970',2.400
'0:49.975',2.500
'0:49.980',2.200
'0:49.985',2.200
'0:49.990',2.500
'0:49.995',2.600
'0:50.000',3.100
'0:50.005',3.600
'0:50.010',3.700
'0:50.015',3.700
'0:50.020',3.400
'0:50.025',2.900
'0:50.030',1.900
'0:50.035',1.600
'0:50.040',2.000
'0:50.045',1.900
'0:50.050',2.200
'0:50.055',2.400
'0:50.060',2.400
'0:50.065',2.200
'0:50.070',2.500
'0:50.075',2.500
'0:50.080',2.300
'0:50.085',2.400
'0:50.090',2.500
'0:50.095',2.300
'0:50.100',2.400
'0:50.105',2.500
'0:50.110',2.400
'0:50.115',2.300
'0:50.120',2.500
'0:50.125',2.500
'0:50.130',2.200
'0:50.135',2.300
'0:50.140',2.500
'0:50.145',2.300
'0:50.150',2.200
'0:50.155',2.500
'0:50.160',2.400
'0:50.165',2.200
'0:50.170',2.500
'0:50.175',2.500
'0:50.180',2.300
'0:50.185',2.400
'0:50.190',2.500
'0:50.195',2.400
'0:50.200',2.400
'0:50.205',2.600
'0:50.210',2.500
'0:50.215',2.400
'0:50.220',2.700
'0:50.225',2.700
'0:50.230',2.400
'0:50.235',2.600
'0:50.240',2.700
'0:50.245',2.500
'0:50.250',2.600
'0:50.255',2.700
'0:50.260',2.600
'0:50.265',2.500
'0:50.270',2.800
'0:50.275',2.600
'0:50.280',2.500
'0:50.285',2.500
'0:50.290',2.700
'0:50.295',2.300
'0:50.300',2.400
'0:50.305',2.500
'0:50.310',2.300
'0:50.315',2.200
'0:50.320',2.400
'0:50.325',2.400
'0:50.330',2.200
'0:50.335',2.200
'0:50.340',2.400
'0:50.345',2.200
'0:50.350',2.200
'0:50.355',2.300
'0:50.360',2.300
'0:50.365',2.100
'0:50.370',2.300
'0:50.375',2.300
'0:50.380',2.200
'0:50.385',2.200
'0:50.390',2.400
'0:50.395',2.300
'0:50.400',2.200
'0:50.405',2.400
'0:50.410',2.200
'0:50.415',2.100
'0:50.420',2.400
'0:50.425',2.300
'0:50.430',2.000
'0:50.435',2.400
'0:50.440',2.400
'0:50.445',2.200
'0:50.450',2.200
'0:50.455',2.500
'0:50.460',2.400
'0:50.465',2.200
'0:50.470',2.400
'0:50.475',2.400
'0:50.480',2.300
'0:50.485',2.300
'0:50.490',2.400
'0:50.495',2.300
'0:50.500',2.300
'0:50.505',2.400
'0:50.510',2.400
'0:50.515',2.200
'0:50.520',2.400
'0:50.525',2.400
'0:50.530',2.100
'0:50.535',2.400
'0:50.540',2.500
'0:50.545',2.300
'0:50.550',2.200
'0:50.555',2.400
'0:50.560',2.400
'0:50.565',2.200
'0:50.570',2.400
'0:50.575',2.400
'0:50.580',2.300
'0:50.585',2.200
'0:50.590',2.600
'0:50.595',2.300
'0:50.600',2.300
'0:50.605',2.500
'0:50.610',2.300
'0:50.615',2.200
'0:50.620',2.500
'0:50.625',2.500
'0:50.630',2.300
'0:50.635',2.500
'0:50.640',2.700
'0:50.645',2.500
'0:50.650',2.500
'0:50.655',2.700
'0:50.660',2.400
'0:50.665',2.200
'0:50.670',2.400
'0:50.675',2.400
'0:50.680',2.100
'0:50.685',2.300
'0:50.690',2.400
'0:50.695',2.200
'0:50.700',2.200
'0:50.705',2.400
'0:50.710',2.300
'0:50.715',2.200
'0:50.720',2.500
'0:50.725',2.500
'0:50.730',2.300
'0:50.735',2.600
'0:50.740',2.600
'0:50.745',2.400
'0:50.750',2.400
'0:50.755',2.600
'0:50.760',2.500
'0:50.765',2.400
'0:50.770',2.600
'0:50.775',2.600
'0:50.780',2.400
'0:50.785',2.500
'0:50.790',2.600
'0:50.795',2.400
'0:50.800',2.500
'0:50.805',2.600
'0:50.810',2.400
'0:50.815',2.700
'0:50.820',3.400
'0:50.825',3.600
'0:50.830',3.500
'0:50.835',3.600
'0:50.840',3.600
'0:50.845',2.200
'0:50.850',2.000
'0:50.855',1.700
'0:50.860',1.700
'0:50.865',1.900
'0:50.870',2.500
'0:50.875',2.600
'0:50.880',2.400
'0:50.885',2.500
'0:50.890',2.700
'0:50.895',2.400
'0:50.900',2.400
'0:50.905',2.800
'0:50.910',2.400
'0:50.915',2.500
'0:50.920',2.600
'0:50.925',2.500
'0:50.930',2.400
'0:50.935',2.400
'0:50.940',2.600
'0:50.945',2.500
'0:50.950',2.500
'0:50.955',2.600
'0:50.960',2.500
'0:50.965',2.400
'0:50.970',2.600
'0:50.975',2.600
'0:50.980',2.500
'0:50.985',2.700
'0:50.990',2.700
'0:50.995',2.500
'0:51.000',2.600
'0:51.005',2.700
'0:51.010',2.600
'0:51.015',2.600
'0:51.020',2.700
'0:51.025',2.700
'0:51.030',2.600
'0:51.035',2.800
'0:51.040',2.900
'0:51.045',2.700
'0:51.050',2.800
'0:51.055',2.900
'0:51.060',2.900
'0:51.065',2.800
'0:51.070',3.000
'0:51.075',2.900
'0:51.080',2.800
'0:51.085',3.000
'0:51.090',3.000
'0:51.095',2.700
'0:51.100',2.800
'0:51.105',2.900
'0:51.110',2.600
'0:51.115',2.600
'0:51.120',2.700
'0:51.125',2.600
'0:51.130',2.400
'0:51.135',2.500
'0:51.140',2.500
'0:51.145',2.200
'0:51.150',2.400
'0:51.155',2.500
'0:51.160',2.300
'0:51.165',2.200
'0:51.170',2.500
'0:51.175',2.400
'0:51.180',2.200
'0:51.185',2.300
'0:51.190',2.400
'0:51.195',2.300
'0:51.200',2.400
'0:51.205',2.500
'0:51.210',2.400
'0:51.215',2.300
'0:51.220',2.500
'0:51.225',2.500
'0:51.230',2.300
'0:51.235',2.400
'0:51.240',2.500
'0:51.245',2.300
'0:51.250',2.400
'0:51.255',2.500
'0:51.260',2.300
'0:51.265',2.300
'0:51.270',2.600
'0:51.275',2.500
'0:51.280',2.400
'0:51.285',2.500
'0:51.290',2.600
'0:51.295',2.300
'0:51.300',2.500
'0:51.305',2.600
'0:51.310',2.500
'0:51.315',2.400
'0:51.320',2.500
'0:51.325',2.600
'0:51.330',2.300
'0:51.335',2.500
'0:51.340',2.600
'0:51.345',2.400
'0:51.350',2.400
'0:51.355',2.700
'0:51.360',2.500
'0:51.365',2.500
'0:51.370',2.600
'0:51.375',2.600
'0:51.380',2.400
'0:51.385',2.600
'0:51.390',2.800
'0:51.395',2.500
'0:51.400',2.500
'0:51.405',2.700
'0:51.410',2.500
'0:51.415',2.500
'0:51.420',2.700
'0:51.425',2.700
'0:51.430',2.400
'0:51.435',2.600
'0:51.440',2.800
'0:51.445',2.500
'0:51.450',2.600
'0:51.455',2.800
'0:51.460',2.700
'0:51.465',2.700
'0:51.470',2.900
'0:51.475',2.800
'0:51.480',2.400
'0:51.485',2.600
'0:51.490',2.600
'0:51.495',2.300
'0:51.500',2.500
'0:51.505',2.700
'0:51.510',2.500
'0:51.515',2.300
'0:51.520',2.400
'0:51.525',2.400
'0:51.530',2.300
'0:51.535',2.500
'0:51.540',2.800
'0:51.545',2.500
'0:51.550',2.500
'0:51.555',2.700
'0:51.560',2.400
'0:51.565',2.500
'0:51.570',2.700
'0:51.575',2.600
'0:51.580',2.400
'0:51.585',2.600
'0:51.590',2.700
'0:51.595',2.500
'0:51.600',2.600
'0:51.605',2.800
'0:51.610',2.600
'0:51.615',2.500
'0:51.620',2.700
'0:51.625',2.700
'0:51.630',2.500
'0:51.635',3.100
'0:51.640',3.400
'0:51.645',3.300
'0:51.650',3.500
'0:51.655',3.600
'0:51.660',2.400
'0:51.665',2.300
'0:51.670',2.000
'0:51.675',1.900
'0:51.680',1.800
'0:51.685',2.400
'0:51.690',2.700
'0:51.695',2.700
'0:51.700',2.700
'0:51.705',2.900
'0:51.710',2.700
'0:51.715',2.600
'0:51.720',2.800
'0:51.725',2.800
'0:51.730',2.600
'0:51.735',2.900
'0:51.740',2.900
'0:51.745',2.700
'0:51.750',2.800
'0:51.755',3.000
'0:51.760',2.800
'0:51.765',2.700
'0:51.770',2.900
'0:51.775',2.700
'0:51.780',2.600
'0:51.785',2.800
'0:51.790',2.900
'0:51.795',2.700
'0:51.800',2.900
'0:51.805',2.900
'0:51.810',2.800
'0:51.815',2.700
'0:51.820',2.900
'0:51.825',2.800
'0:51.830',2.700
'0:51.835',2.900
'0:51.840',3.000
'0:51.845',2.700
'0:51.850',2.800
'0:51.855',3.000
'0:51.860',2.800
'0:51.865',2.700
'0:51.870',2.900
'0:51.875',2.800
'0:51.880',2.800
'0:51.885',2.900
'0:51.890',3.000
'0:51.895',2.700
'0:51.900',2.800
'0:51.905',3.000
'0:51.910',2.800
'0:51.915',2.800
'0:51.920',2.900
'0:51.925',2.800
'0:51.930',2.600
'0:51.935',2.800
'0:51.940',2.700
'0:51.945',2.600
'0:51.950',2.600
'0:51.955',2.800
'0:51.960',2.500
'0:51.965',2.400
'0:51.970',2.600
'0:51.975',2.400
'0:51.980',2.400
'0:51.985',2.600
'0:51.990',2.600
'0:51.995',2.300
'0:52.000',2.400
'0:52.005',2.600
'0:52.010',2.400
'0:52.015',2.400
'0:52.020',2.700
'0:52.025',2.500
'0:52.030',2.400
'0:52.035',2.600
'0:52.040',2.600
'0:52.045',2.500
'0:52.050',2.400
'0:52.055',2.600
'0:52.060',2.400
'0:52.065',2.500
'0:52.070',2.600
'0:52.075',2.600
'0:52.080',2.400
'0:52.085',2.600
'0:52.090',2.600
'0:52.095',2.400
'0:52.100',2.500
'0:52.105',2.700
'0:52.110',2.500
'0:52.115',2.400
'0:52.120',2.600
'0:52.125',2.400
'0:52.130',2.300
'0:52.135',2.600
'0:52.140',2.500
'0:52.145',2.300
'0:52.150',2.400
'0:52.155',2.500
'0:52.160',2.300
'0:52.165',2.300
'0:52.170',2.500
'0:52.175',2.400
'0:52.180',2.300
'0:52.185',2.500
'0:52.190',2.500
'0:52.195',2.400
'0:52.200',2.400
'0:52.205',2.700
'0:52.210',2.500
'0:52.215',2.500
'0:52.220',2.600
'0:52.225',2.600
'0:52.230',2.400
'0:52.235',2.700
'0:52.240',2.800
'0:52.245',2.600
'0:52.250',2.700
'0:52.255',2.800
'0:52.260',2.500
'0:52.265',2.500
'0:52.270',2.700
'0:52.275',2.600
'0:52.280',2.300
'0:52.285',2.400
'0:52.290',2.500
'0:52.295',2.300
'0:52.300',2.400
'0:52.305',2.500
'0:52.310',2.300
'0:52.315',2.200
'0:52.320',2.400
'0:52.325',2.500
'0:52.330',2.300
'0:52.335',2.500
'0:52.340',2.500
'0:52.345',2.400
'0:52.350',2.500
'0:52.355',2.700
'0:52.360',2.400
'0:52.365',2.400
'0:52.370',2.600
'0:52.375',2.600
'0:52.380',2.500
'0:52.385',2.600
'0:52.390',2.600
'0:52.395',2.400
'0:52.400',2.600
'0:52.405',2.800
'0:52.410',2.500
'0:52.415',2.400
'0:52.420',2.600
'0:52.425',2.600
'0:52.430',2.900
'0:52.435',3.300
'0:52.440',3.600
'0:52.445',3.500
'0:52.450',3.600
'0:52.455',3.100
'0:52.460',2.500
'0:52.465',1.900
'0:52.470',2.100
'0:52.475',2.000
'0:52.480',2.100
'0:52.485',2.600
'0:52.490',2.600
'0:52.495',2.400
'0:52.500',2.700
'0:52.505',2.700
'0:52.510',2.500
'0:52.515',2.500
'0:52.520',2.700
'0:52.525',2.500
'0:52.530',2.400
'0:52.535',2.600
'0:52.540',2.600
'0:52.545',2.400
'0:52.550',2.400
'0:52.555',2.600
'0:52.560',2.400
'0:52.565',2.400
'0:52.570',2.500
'0:52.575',2.600
'0:52.580',2.200
'0:52.585',2.500
'0:52.590',2.600
'0:52.595',2.500
'0:52.600',2.400
'0:52.605',2.500
'0:52.610',2.300
'0:52.615',2.500
'0:52.620',2.600
'0:52.625',2.700
'0:52.630',2.600
'0:52.635',2.700
'0:52.640',2.800
'0:52.645',2.500
'0:52.650',2.700
'0:52.655',2.800
'0:52.660',2.800
'0:52.665',2.600
'0:52.670',2.900
'0:52.675',2.700
'0:52.680',2.600
'0:52.685',2.800
'0:52.690',2.800
'0:52.695',2.700
'0:52.700',2.800
'0:52.705',2.800
'0:52.710',2.600
'0:52.715',2.500
'0:52.720',2.700
'0:52.725',2.600
'0:52.730',2.500
'0:52.735',2.500
'0:52.740',2.500
'0:52.745',2.300
'0:52.750',2.400
'0:52.755',2.500
'0:52.760',2.200
'0:52.765',2.200
'0:52.770',2.300
'0:52.775',2.200
'0:52.780',2.000
'0:52.785',2.100
'0:52.790',2.100
'0:52.795',1.900
'0:52.800',1.900
'0:52.805',2.100
'0:52.810',1.800
'0:52.815',1.700
'0:52.820',2.100
'0:52.825',1.900
'0:52.830',1.800
'0:52.835',2.000
'0:52.840',2.000
'0:52.845',1.700
'0:52.850',1.900
'0:52.855',2.000
'0:52.860',1.900
'0:52.865',1.800
'0:52.870',2.000
'0:52.875',1.900
'0:52.880',1.800
'0:52.885',1.900
'0:52.890',1.900
'0:52.895',1.700
'0:52.900',1.800
'0:52.905',2.000
'0:52.910',1.800
'0:52.915',1.800
'0:52.920',1.900
'0:52.925',1.800
'0:52.930',1.700
'0:52.935',1.900
'0:52.940',1.900
'0:52.945',1.700
'0:52.950',1.800
'0:52.955',2.000
'0:52.960',1.800
'0:52.965',1.900
'0:52.970',2.000
'0:52.975',1.900
'0:52.980',1.800
'0:52.985',2.000
'0:52.990',1.900
