'Elapsed time','ECG'
'0:45.725',7.100
'0:45.730',7.000
'0:45.735',6.800
'0:45.740',7.000
'0:45.745',6.900
'0:45.750',6.900
'0:45.755',7.100
'0:45.760',7.100
'0:45.765',7.200
'0:45.770',7.100
'0:45.775',7.200
'0:45.780',7.100
'0:45.785',7.200
'0:45.790',7.200
'0:45.795',7.000
'0:45.800',6.900
'0:45.805',7.200
'0:45.810',7.100
'0:45.815',7.200
'0:45.820',7.100
'0:45.825',7.100
'0:45.830',7.100
'0:45.835',6.900
'0:45.840',7.000
'0:45.845',7.100
'0:45.850',7.100
'0:45.855',7.400
'0:45.860',7.100
'0:45.865',7.100
'0:45.870',7.300
'0:45.875',7.200
'0:45.880',7.000
'0:45.885',7.100
'0:45.890',7.200
'0:45.895',7.300
'0:45.900',7.000
'0:45.905',7.300
'0:45.910',7.200
'0:45.915',7.200
'0:45.920',7.200
'0:45.925',7.200
'0:45.930',7.100
'0:45.935',7.100
'0:45.940',7.100
'0:45.945',7.100
'0:45.950',7.000
'0:45.955',7.300
'0:45.960',7.300
'0:45.965',7.200
'0:45.970',7.300
'0:45.975',7.300
'0:45.980',7.300
'0:45.985',7.400
'0:45.990',7.300
'0:45.995',7.100
'0:46.000',7.200
'0:46.005',7.200
'0:46.010',7.100
'0:46.015',7.100
'0:46.020',7.200
'0:46.025',7.300
'0:46.030',7.100
'0:46.035',7.200
'0:46.040',7.300
'0:46.045',7.200
'0:46.050',7.100
'0:46.055',7.200
'0:46.060',7.000
'0:46.065',7.200
'0:46.070',7.200
'0:46.075',7.400
'0:46.080',7.900
'0:46.085',8.700
'0:46.090',9.000
'0:46.095',8.700
'0:46.100',7.800
'0:46.105',7.300
'0:46.110',7.200
'0:46.115',7.100
'0:46.120',7.000
'0:46.125',7.000
'0:46.130',7.000
'0:46.135',7.100
'0:46.140',7.000
'0:46.145',7.000
'0:46.150',7.000
'0:46.155',7.100
'0:46.160',7.000
'0:46.165',7.000
'0:46.170',7.200
'0:46.175',7.100
'0:46.180',7.100
'0:46.185',7.000
'0:46.190',7.100
'0:46.195',7.000
'0:46.200',7.100
'0:46.205',7.000
'0:46.210',7.100
'0:46.215',7.000
'0:46.220',7.100
'0:46.225',7.000
'0:46.230',7.000
'0:46.235',7.100
'0:46.240',7.100
'0:46.245',7.000
'0:46.250',7.200
'0:46.255',7.000
'0:46.260',7.000
'0:46.265',6.900
'0:46.270',7.000
'0:46.275',7.000
'0:46.280',7.000
'0:46.285',7.100
'0:46.290',7.000
'0:46.295',6.900
'0:46.300',6.900
'0:46.305',7.100
'0:46.310',7.000
'0:46.315',7.100
'0:46.320',7.100
'0:46.325',7.100
'0:46.330',7.100
'0:46.335',7.300
'0:46.340',7.100
'0:46.345',7.100
'0:46.350',7.100
'0:46.355',7.200
'0:46.360',7.100
'0:46.365',7.200
'0:46.370',7.300
'0:46.375',7.200
'0:46.380',7.100
'0:46.385',7.100
'0:46.390',7.200
'0:46.395',7.100
'0:46.400',7.100
'0:46.405',7.300
'0:46.410',7.100
'0:46.415',7.200
'0:46.420',7.200
'0:46.425',7.100
'0:46.430',7.100
'0:46.435',7.200
'0:46.440',7.200
'0:46.445',7.200
'0:46.450',7.200
'0:46.455',7.300
'0:46.460',7.100
'0:46.465',7.200
'0:46.470',7.200
'0:46.475',7.100
'0:46.480',7.200
'0:46.485',7.100
'0:46.490',7.200
'0:46.495',7.100
'0:46.500',7.200
'0:46.505',7.200
'0:46.510',7.200
'0:46.515',7.100
'0:46.520',7.200
'0:46.525',7.300
'0:46.530',6.900
'0:46.535',7.200
'0:46.540',7.200
'0:46.545',7.300
'0:46.550',7.400
'0:46.555',7.400
'0:46.560',7.400
'0:46.565',7.200
'0:46.570',7.200
'0:46.575',7.200
'0:46.580',7.100
'0:46.585',7.300
'0:46.590',7.100
'0:46.595',7.200
'0:46.600',7.200
'0:46.605',7.400
'0:46.610',7.200
'0:46.615',7.200
'0:46.620',7.300
'0:46.625',7.200
'0:46.630',7.100
'0:46.635',7.000
'0:46.640',7.100
'0:46.645',7.000
'0:46.650',7.200
'0:46.655',8.000
'0:46.660',8.700
'0:46.665',8.800
'0:46.670',8.500
'0:46.675',7.600
'0:46.680',7.100
'0:46.685',7.200
'0:46.690',7.200
'0:46.695',7.100
'0:46.700',7.000
'0:46.705',7.100
'0:46.710',7.000
'0:46.715',7.000
'0:46.720',7.000
'0:46.725',6.900
'0:46.730',7.000
'0:46.735',7.000
'0:46.740',7.000
'0:46.745',7.100
'0:46.750',7.100
'0:46.755',7.000
'0:46.760',6.900
'0:46.765',7.100
'0:46.770',7.100
'0:46.775',7.100
'0:46.780',7.100
'0:46.785',7.300
'0:46.790',7.100
'0:46.795',7.100
'0:46.800',7.100
'0:46.805',7.200
'0:46.810',6.900
'0:46.815',7.000
'0:46.820',7.100
'0:46.825',7.100
'0:46.830',7.100
'0:46.835',7.100
'0:46.840',7.200
'0:46.845',7.000
'0:46.850',7.200
'0:46.855',7.100
'0:46.860',7.000
'0:46.865',7.100
'0:46.870',7.200
'0:46.875',7.100
'0:46.880',7.000
'0:46.885',7.100
'0:46.890',7.100
'0:46.895',7.100
'0:46.900',7.100
'0:46.905',7.300
'0:46.910',7.200
'0:46.915',7.100
'0:46.920',7.300
'0:46.925',7.200
'0:46.930',7.200
'0:46.935',7.200
'0:46.940',7.100
'0:46.945',7.100
'0:46.950',7.200
'0:46.955',7.200
'0:46.960',7.000
'0:46.965',7.100
'0:46.970',7.300
'0:46.975',7.200
'0:46.980',7.200
'0:46.985',7.200
'0:46.990',7.200
'0:46.995',7.100
'0:47.000',7.200
'0:47.005',7.200
'0:47.010',7.300
'0:47.015',7.100
'0:47.020',7.300
'0:47.025',7.200
'0:47.030',7.300
'0:47.035',7.300
'0:47.040',7.200
'0:47.045',7.200
'0:47.050',7.300
'0:47.055',7.300
'0:47.060',7.300
'0:47.065',7.300
'0:47.070',7.400
'0:47.075',7.200
'0:47.080',7.100
'0:47.085',7.100
'0:47.090',7.200
'0:47.095',7.200
'0:47.100',7.200
'0:47.105',7.200
'0:47.110',7.300
'0:47.115',7.300
'0:47.120',7.500
'0:47.125',7.400
'0:47.130',7.300
'0:47.135',7.500
'0:47.140',7.300
'0:47.145',7.400
'0:47.150',7.400
'0:47.155',7.300
'0:47.160',7.400
'0:47.165',7.200
'0:47.170',7.200
'0:47.175',7.300
'0:47.180',7.300
'0:47.185',7.300
'0:47.190',7.200
'0:47.195',7.300
'0:47.200',7.400
'0:47.205',7.300
'0:47.210',7.300
'0:47.215',7.300
'0:47.220',7.100
'0:47.225',7.400
'0:47.230',7.700
'0:47.235',8.500
'0:47.240',9.000
'0:47.245',8.400
'0:47.250',7.600
'0:47.255',7.300
'0:47.260',7.100
'0:47.265',7.100
'0:47.270',7.300
'0:47.275',7.300
'0:47.280',7.300
'0:47.285',7.100
'0:47.290',7.300
'0:47.295',7.200
'0:47.300',7.200
'0:47.305',7.300
'0:47.310',7.300
'0:47.315',7.100
'0:47.320',7.300
'0:47.325',7.300
'0:47.330',7.200
'0:47.335',7.200
'0:47.340',7.200
'0:47.345',7.300
'0:47.350',7.300
'0:47.355',7.300
'0:47.360',7.300
'0:47.365',7.200
'0:47.370',7.200
'0:47.375',7.300
'0:47.380',7.300
'0:47.385',7.300
'0:47.390',7.300
'0:47.395',7.300
'0:47.400',7.400
'0:47.405',7.400
'0:47.410',7.300
'0:47.415',7.200
'0:47.420',7.400
'0:47.425',7.200
'0:47.430',7.200
'0:47.435',7.300
'0:47.440',7.400
'0:47.445',7.300
'0:47.450',7.400
'0:47.455',7.200
'0:47.460',7.300
'0:47.465',7.300
'0:47.470',7.400
'0:47.475',7.300
'0:47.480',7.400
'0:47.485',7.400
'0:47.490',7.400
'0:47.495',7.100
'0:47.500',7.300
'0:47.505',7.200
'0:47.510',7.000
'0:47.515',7.400
'0:47.520',7.200
'0:47.525',7.300
'0:47.530',7.300
'0:47.535',7.400
'0:47.540',7.100
'0:47.545',7.300
'0:47.550',7.200
'0:47.555',7.300
'0:47.560',7.300
'0:47.565',7.500
'0:47.570',7.600
'0:47.575',7.400
'0:47.580',7.100
'0:47.585',7.200
'0:47.590',7.100
'0:47.595',7.300
'0:47.600',7.300
'0:47.605',7.300
'0:47.610',7.200
'0:47.615',7.100
'0:47.620',7.300
'0:47.625',7.300
'0:47.630',7.200
'0:47.635',7.300
'0:47.640',7.100
'0:47.645',7.200
'0:47.650',7.300
'0:47.655',7.200
'0:47.660',7.200
'0:47.665',7.200
'0:47.670',7.200
'0:47.675',7.200
'0:47.680',7.300
'0:47.685',7.200
'0:47.690',7.100
'0:47.695',7.200
'0:47.700',7.200
'0:47.705',7.400
'0:47.710',7.200
'0:47.715',7.400
'0:47.720',7.400
'0:47.725',7.200
'0:47.730',7.300
'0:47.735',7.200
'0:47.740',7.100
'0:47.745',7.200
'0:47.750',7.200
'0:47.755',7.200
'0:47.760',7.100
'0:47.765',7.200
'0:47.770',7.200
'0:47.775',7.200
'0:47.780',7.200
'0:47.785',7.100
'0:47.790',7.100
'0:47.795',7.100
'0:47.800',7.200
'0:47.805',7.300
'0:47.810',7.900
'0:47.815',8.600
'0:47.820',8.800
'0:47.825',8.700
'0:47.830',7.700
'0:47.835',7.200
'0:47.840',7.000
'0:47.845',7.000
'0:47.850',7.100
'0:47.855',7.000
'0:47.860',7.100
'0:47.865',6.900
'0:47.870',7.100
'0:47.875',6.900
'0:47.880',6.900
'0:47.885',6.900
'0:47.890',7.100
'0:47.895',7.000
'0:47.900',7.100
'0:47.905',7.000
'0:47.910',7.000
'0:47.915',7.000
'0:47.920',7.100
'0:47.925',7.100
'0:47.930',7.100
'0:47.935',7.100
'0:47.940',7.100
'0:47.945',7.000
'0:47.950',7.000
'0:47.955',7.000
'0:47.960',7.000
'0:47.965',7.200
'0:47.970',7.100
'0:47.975',6.800
'0:47.980',7.100
'0:47.985',7.000
'0:47.990',6.800
'0:47.995',7.000
'0:48.000',6.900
'0:48.005',7.100
'0:48.010',6.900
'0:48.015',7.000
'0:48.020',7.000
'0:48.025',7.000
'0:48.030',6.900
'0:48.035',7.200
'0:48.040',6.900
'0:48.045',6.800
'0:48.050',7.000
'0:48.055',7.000
'0:48.060',7.000
'0:48.065',7.100
'0:48.070',7.200
'0:48.075',7.000
'0:48.080',7.000
'0:48.085',7.100
'0:48.090',7.100
'0:48.095',7.000
'0:48.100',7.100
'0:48.105',7.200
'0:48.110',7.200
'0:48.115',7.200
'0:48.120',7.200
'0:48.125',7.000
'0:48.130',7.100
'0:48.135',7.100
'0:48.140',7.100
'0:48.145',7.100
'0:48.150',7.100
'0:48.155',7.200
'0:48.160',7.200
'0:48.165',7.100
'0:48.170',7.200
'0:48.175',7.000
'0:48.180',7.100
'0:48.185',7.100
'0:48.190',7.100
'0:48.195',7.100
'0:48.200',7.000
'0:48.205',7.400
'0:48.210',7.200
'0:48.215',7.300
'0:48.220',7.400
'0:48.225',7.100
'0:48.230',7.100
'0:48.235',7.200
'0:48.240',7.200
'0:48.245',7.000
'0:48.250',7.200
'0:48.255',7.100
'0:48.260',7.100
'0:48.265',7.200
'0:48.270',7.000
'0:48.275',7.300
'0:48.280',7.200
'0:48.285',7.500
'0:48.290',7.600
'0:48.295',7.400
'0:48.300',7.100
'0:48.305',7.400
'0:48.310',7.100
'0:48.315',7.400
'0:48.320',7.400
'0:48.325',7.500
'0:48.330',7.600
'0:48.335',7.500
'0:48.340',7.600
'0:48.345',7.400
'0:48.350',7.400
'0:48.355',7.400
'0:48.360',7.300
'0:48.365',7.500
'0:48.370',7.300
'0:48.375',7.300
'0:48.380',7.600
'0:48.385',8.200
'0:48.390',9.000
'0:48.395',9.200
'0:48.400',9.100
'0:48.405',7.900
'0:48.410',7.400
'0:48.415',7.600
'0:48.420',7.300
'0:48.425',7.400
'0:48.430',7.400
'0:48.435',7.200
'0:48.440',7.000
'0:48.445',7.100
'0:48.450',7.500
'0:48.455',7.200
'0:48.460',7.300
'0:48.465',7.200
'0:48.470',7.400
'0:48.475',7.400
'0:48.480',7.100
'0:48.485',7.400
'0:48.490',7.200
'0:48.495',7.500
'0:48.500',7.300
'0:48.505',7.400
'0:48.510',7.300
'0:48.515',7.400
'0:48.520',7.500
'0:48.525',7.200
'0:48.530',7.000
'0:48.535',7.300
'0:48.540',7.400
'0:48.545',7.500
'0:48.550',7.200
'0:48.555',7.300
'0:48.560',7.300
'0:48.565',7.100
'0:48.570',7.200
'0:48.575',7.100
'0:48.580',7.300
'0:48.585',7.400
'0:48.590',7.200
'0:48.595',7.300
'0:48.600',7.400
'0:48.605',7.200
'0:48.610',7.100
'0:48.615',7.600
'0:48.620',7.500
'0:48.625',7.400
'0:48.630',7.200
'0:48.635',7.400
'0:48.640',7.200
'0:48.645',7.300
'0:48.650',7.400
'0:48.655',7.500
'0:48.660',7.300
'0:48.665',7.500
'0:48.670',7.500
'0:48.675',7.500
'0:48.680',7.500
'0:48.685',7.600
'0:48.690',7.300
'0:48.695',7.300
'0:48.700',7.500
'0:48.705',7.400
'0:48.710',7.200
'0:48.715',7.500
'0:48.720',7.500
'0:48.725',7.400
'0:48.730',7.200
'0:48.735',7.400
'0:48.740',7.200
'0:48.745',7.400
'0:48.750',7.400
'0:48.755',7.500
'0:48.760',7.300
'0:48.765',7.300
'0:48.770',7.500
'0:48.775',7.300
'0:48.780',7.400
'0:48.785',7.300
'0:48.790',7.300
'0:48.795',7.300
'0:48.800',7.300
'0:48.805',7.200
'0:48.810',7.200
'0:48.815',7.200
'0:48.820',7.200
'0:48.825',7.200
'0:48.830',7.200
'0:48.835',7.400
'0:48.840',7.300
'0:48.845',7.200
'0:48.850',7.300
'0:48.855',7.400
'0:48.860',7.300
'0:48.865',7.200
'0:48.870',7.200
'0:48.875',7.100
'0:48.880',7.200
'0:48.885',7.100
'0:48.890',7.100
'0:48.895',7.100
'0:48.900',7.100
'0:48.905',7.200
'0:48.910',7.100
'0:48.915',7.200
'0:48.920',7.300
'0:48.925',7.000
'0:48.930',7.100
'0:48.935',7.200
'0:48.940',6.900
'0:48.945',7.000
'0:48.950',7.400
'0:48.955',8.300
'0:48.960',8.800
'0:48.965',9.000
'0:48.970',8.200
'0:48.975',7.300
'0:48.980',6.900
'0:48.985',7.100
'0:48.990',7.100
'0:48.995',6.800
'0:49.000',7.000
'0:49.005',6.900
'0:49.010',6.800
'0:49.015',6.900
'0:49.020',7.000
'0:49.025',6.800
'0:49.030',6.700
'0:49.035',7.000
'0:49.040',6.900
'0:49.045',6.900
'0:49.050',7.000
'0:49.055',7.100
'0:49.060',6.800
'0:49.065',7.000
'0:49.070',7.000
'0:49.075',7.000
'0:49.080',7.000
'0:49.085',7.000
'0:49.090',7.000
'0:49.095',7.100
'0:49.100',7.200
'0:49.105',7.100
'0:49.110',7.000
'0:49.115',7.000
'0:49.120',7.200
'0:49.125',7.000
'0:49.130',6.800
'0:49.135',7.000
'0:49.140',7.000
'0:49.145',7.100
'0:49.150',7.000
'0:49.155',7.000
'0:49.160',7.000
'0:49.165',7.000
'0:49.170',6.900
'0:49.175',7.000
'0:49.180',7.000
'0:49.185',7.000
'0:49.190',7.000
'0:49.195',7.200
'0:49.200',7.100
'0:49.205',6.900
'0:49.210',7.100
'0:49.215',7.000
'0:49.220',7.100
'0:49.225',7.200
'0:49.230',6.900
'0:49.235',7.200
'0:49.240',7.000
'0:49.245',7.100
'0:49.250',7.100
'0:49.255',7.100
'0:49.260',7.200
'0:49.265',7.100
'0:49.270',7.100
'0:49.275',7.100
'0:49.280',7.100
'0:49.285',7.100
'0:49.290',7.100
'0:49.295',7.100
'0:49.300',7.000
'0:49.305',7.100
'0:49.310',7.200
'0:49.315',7.200
'0:49.320',7.100
'0:49.325',7.200
'0:49.330',7.300
'0:49.335',7.200
'0:49.340',7.100
'0:49.345',7.100
'0:49.350',7.200
'0:49.355',7.200
'0:49.360',7.000
'0:49.365',7.000
'0:49.370',7.100
'0:49.375',7.200
'0:49.380',7.100
'0:49.385',7.000
'0:49.390',7.000
'0:49.395',7.100
'0:49.400',7.200
'0:49.405',7.200
'0:49.410',7.400
'0:49.415',7.300
'0:49.420',7.400
'0:49.425',7.300
'0:49.430',7.300
'0:49.435',7.300
'0:49.440',7.100
'0:49.445',7.100
'0:49.450',7.200
'0:49.455',7.400
'0:49.460',7.100
'0:49.465',7.100
'0:49.470',7.200
'0:49.475',7.200
'0:49.480',7.200
'0:49.485',7.200
'0:49.490',7.300
'0:49.495',7.300
'0:49.500',7.200
'0:49.505',7.000
'0:49.510',7.200
'0:49.515',7.400
'0:49.520',8.100
'0:49.525',8.600
'0:49.530',8.800
'0:49.535',8.400
'0:49.540',7.600
'0:49.545',7.000
'0:49.550',7.300
'0:49.555',7.200
'0:49.560',7.200
'0:49.565',7.000
'0:49.570',7.300
'0:49.575',7.000
'0:49.580',7.100
'0:49.585',7.000
'0:49.590',7.100
'0:49.595',7.200
'0:49.600',7.200
'0:49.605',7.200
'0:49.610',7.100
'0:49.615',7.200
'0:49.620',7.300
'0:49.625',7.100
'0:49.630',7.200
'0:49.635',7.200
'0:49.640',7.300
'0:49.645',7.300
'0:49.650',7.300
'0:49.655',7.300
'0:49.660',7.200
'0:49.665',7.400
'0:49.670',7.300
'0:49.675',7.100
'0:49.680',7.300
'0:49.685',7.200
'0:49.690',7.200
'0:49.695',7.200
'0:49.700',7.300
'0:49.705',7.100
'0:49.710',7.200
'0:49.715',7.200
'0:49.720',7.400
'0:49.725',7.200
'0:49.730',7.400
'0:49.735',7.400
'0:49.740',7.200
'0:49.745',7.200
'0:49.750',7.300
'0:49.755',7.100
'0:49.760',7.300
'0:49.765',7.300
'0:49.770',7.400
'0:49.775',7.400
'0:49.780',7.400
'0:49.785',7.400
'0:49.790',7.300
'0:49.795',7.400
'0:49.800',7.400
'0:49.805',7.400
'0:49.810',7.500
'0:49.815',7.500
'0:49.820',7.200
'0:49.825',7.300
'0:49.830',7.300
'0:49.835',7.200
'0:49.840',7.000
'0:49.845',7.200
'0:49.850',7.400
'0:49.855',7.400
'0:49.860',7.300
'0:49.865',7.300
'0:49.870',7.200
'0:49.875',7.500
'0:49.880',7.500
'0:49.885',7.200
'0:49.890',7.100
'0:49.895',7.300
'0:49.900',7.500
'0:49.905',7.500
'0:49.910',7.400
'0:49.915',7.100
'0:49.920',7.300
'0:49.925',7.100
'0:49.930',7.500
'0:49.935',7.600
'0:49.940',7.100
'0:49.945',7.300
'0:49.950',7.400
'0:49.955',7.300
'0:49.960',7.600
'0:49.965',7.500
'0:49.970',7.600
'0:49.975',7.600
'0:49.980',7.400
'0:49.985',7.300
'0:49.990',7.400
'0:49.995',7.400
'0:50.000',7.300
'0:50.005',7.400
'0:50.010',7.400
'0:50.015',7.300
'0:50.020',7.500
'0:50.025',7.300
'0:50.030',7.400
'0:50.035',7.300
'0:50.040',7.400
'0:50.045',7.600
'0:50.050',7.500
'0:50.055',7.600
'0:50.060',7.600
'0:50.065',7.300
'0:50.070',7.500
'0:50.075',7.600
'0:50.080',8.100
'0:50.085',8.500
'0:50.090',8.700
'0:50.095',8.000
'0:50.100',7.500
'0:50.105',7.400
'0:50.110',7.500
'0:50.115',7.500
'0:50.120',7.200
'0:50.125',7.400
'0:50.130',7.500
'0:50.135',7.400
'0:50.140',7.300
'0:50.145',7.300
'0:50.150',7.400
'0:50.155',7.200
'0:50.160',7.100
'0:50.165',7.300
'0:50.170',7.300
'0:50.175',7.500
'0:50.180',7.300
'0:50.185',7.300
'0:50.190',7.300
'0:50.195',7.400
'0:50.200',7.300
'0:50.205',7.500
'0:50.210',7.400
'0:50.215',7.300
'0:50.220',7.300
'0:50.225',7.300
'0:50.230',7.200
'0:50.235',7.300
'0:50.240',7.400
'0:50.245',7.000
'0:50.250',7.200
'0:50.255',7.900
'0:50.260',7.400
'0:50.265',7.400
'0:50.270',7.300
'0:50.275',7.300
'0:50.280',7.400
'0:50.285',7.600
'0:50.290',7.400
'0:50.295',7.500
'0:50.300',7.300
'0:50.305',7.200
'0:50.310',7.400
'0:50.315',7.100
'0:50.320',7.800
'0:50.325',7.600
'0:50.330',7.200
'0:50.335',7.600
'0:50.340',7.200
'0:50.345',7.300
'0:50.350',7.600
'0:50.355',7.800
'0:50.360',7.400
'0:50.365',7.600
'0:50.370',7.100
'0:50.375',7.500
'0:50.380',7.500
'0:50.385',7.600
'0:50.390',7.500
'0:50.395',7.700
'0:50.400',7.900
'0:50.405',7.700
'0:50.410',7.300
'0:50.415',8.000
'0:50.420',7.500
'0:50.425',7.800
'0:50.430',7.200
'0:50.435',8.100
'0:50.440',7.600
'0:50.445',7.400
'0:50.450',8.100
'0:50.455',8.000
'0:50.460',8.100
'0:50.465',8.200
'0:50.470',7.500
'0:50.475',8.400
'0:50.480',8.000
'0:50.485',8.000
'0:50.490',7.400
'0:50.495',8.400
'0:50.500',8.600
'0:50.505',8.300
'0:50.510',8.800
'0:50.515',8.200
'0:50.520',8.400
'0:50.525',8.700
'0:50.530',8.200
'0:50.535',8.300
'0:50.540',8.600
'0:50.545',9.100
'0:50.550',9.100
'0:50.555',8.800
'0:50.560',8.400
'0:50.565',8.300
'0:50.570',9.000
'0:50.575',8.700
'0:50.580',8.900
'0:50.585',8.700
'0:50.590',8.800
'0:50.595',8.700
'0:50.600',8.700
'0:50.605',8.800
'0:50.610',8.600
'0:50.615',9.000
'0:50.620',8.900
'0:50.625',8.800
'0:50.630',9.200
'0:50.635',9.400
'0:50.640',10.000
'0:50.645',9.600
'0:50.650',9.100
'0:50.655',9.300
'0:50.660',8.700
'0:50.665',8.800
'0:50.670',8.800
'0:50.675',8.500
'0:50.680',8.300
'0:50.685',9.000
'0:50.690',8.300
'0:50.695',8.900
'0:50.700',8.700
'0:50.705',8.300
'0:50.710',8.500
'0:50.715',8.400
'0:50.720',8.200
'0:50.725',8.800
'0:50.730',8.100
'0:50.735',8.800
'0:50.740',8.600
'0:50.745',8.400
'0:50.750',8.600
'0:50.755',8.400
'0:50.760',8.500
'0:50.765',8.400
'0:50.770',8.000
'0:50.775',8.600
'0:50.780',8.100
'0:50.785',7.800
'0:50.790',8.600
'0:50.795',8.400
'0:50.800',8.400
'0:50.805',8.200
'0:50.810',8.000
'0:50.815',8.100
'0:50.820',8.000
'0:50.825',8.200
'0:50.830',8.100
'0:50.835',8.200
'0:50.840',8.100
'0:50.845',7.900
'0:50.850',7.900
'0:50.855',7.800
'0:50.860',7.900
'0:50.865',7.900
'0:50.870',7.800
'0:50.875',8.000
'0:50.880',7.800
'0:50.885',7.800
'0:50.890',7.600
'0:50.895',7.600
'0:50.900',7.400
'0:50.905',7.400
'0:50.910',7.400
'0:50.915',7.300
'0:50.920',7.200
'0:50.925',7.100
'0:50.930',7.000
'0:50.935',7.000
'0:50.940',7.200
'0:50.945',6.700
'0:50.950',7.000
'0:50.955',6.700
'0:50.960',6.500
'0:50.965',6.700
'0:50.970',6.300
'0:50.975',6.600
'0:50.980',6.600
'0:50.985',6.600
'0:50.990',6.200
'0:50.995',6.000
'0:51.000',6.200
'0:51.005',6.100
'0:51.010',6.100
'0:51.015',6.200
'0:51.020',6.000
'0:51.025',6.100
'0:51.030',5.900
'0:51.035',6.000
'0:51.040',5.900
'0:51.045',5.700
'0:51.050',5.800
'0:51.055',5.700
'0:51.060',5.900
'0:51.065',5.900
'0:51.070',5.900
'0:51.075',5.700
'0:51.080',5.700
'0:51.085',5.900
'0:51.090',5.800
'0:51.095',5.800
'0:51.100',5.600
'0:51.105',5.600
'0:51.110',5.500
'0:51.115',5.700
'0:51.120',5.700
'0:51.125',5.400
'0:51.130',5.700
'0:51.135',5.800
'0:51.140',5.600
'0:51.145',5.800
'0:51.150',5.800
'0:51.155',5.700
'0:51.160',5.800
'0:51.165',5.500
'0:51.170',5.500
'0:51.175',5.400
'0:51.180',5.700
'0:51.185',6.000
'0:51.190',6.400
'0:51.195',6.600
'0:51.200',6.700
'0:51.205',6.100
'0:51.210',5.700
'0:51.215',5.600
'0:51.220',5.700
'0:51.225',5.700
'0:51.230',5.500
'0:51.235',5.700
'0:51.240',5.700
'0:51.245',5.600
'0:51.250',5.600
'0:51.255',5.500
'0:51.260',5.400
'0:51.265',5.800
'0:51.270',5.600
'0:51.275',5.600
'0:51.280',5.600
'0:51.285',5.800
'0:51.290',5.700
'0:51.295',5.700
'0:51.300',5.700
'0:51.305',5.600
'0:51.310',6.000
'0:51.315',5.800
'0:51.320',5.800
'0:51.325',5.700
'0:51.330',5.600
'0:51.335',5.900
'0:51.340',5.700
'0:51.345',5.900
'0:51.350',6.000
'0:51.355',6.000
'0:51.360',5.900
'0:51.365',5.900
'0:51.370',6.000
'0:51.375',6.100
'0:51.380',5.900
'0:51.385',6.000
'0:51.390',5.900
'0:51.395',5.900
'0:51.400',5.900
'0:51.405',6.000
'0:51.410',6.000
'0:51.415',5.900
'0:51.420',6.000
'0:51.425',6.000
'0:51.430',6.000
'0:51.435',6.000
'0:51.440',6.100
'0:51.445',6.000
'0:51.450',5.800
'0:51.455',6.000
'0:51.460',6.200
'0:51.465',6.000
'0:51.470',6.200
'0:51.475',6.000
'0:51.480',6.000
'0:51.485',6.000
'0:51.490',5.900
'0:51.495',6.200
'0:51.500',6.200
'0:51.505',6.100
'0:51.510',6.100
'0:51.515',6.000
'0:51.520',6.200
'0:51.525',6.000
'0:51.530',6.100
'0:51.535',6.100
'0:51.540',6.300
'0:51.545',6.200
'0:51.550',6.200
'0:51.555',6.000
'0:51.560',6.100
'0:51.565',6.100
'0:51.570',6.100
'0:51.575',6.300
'0:51.580',6.200
'0:51.585',6.200
'0:51.590',6.100
'0:51.595',6.100
'0:51.600',6.200
'0:51.605',6.200
'0:51.610',6.100
'0:51.615',6.300
'0:51.620',6.300
'0:51.625',6.600
'0:51.630',6.500
'0:51.635',6.500
'0:51.640',6.500
'0:51.645',6.500
'0:51.650',6.500
'0:51.655',6.500
'0:51.660',6.500
'0:51.665',6.400
'0:51.670',6.600
'0:51.675',6.500
'0:51.680',6.600
'0:51.685',6.400
'0:51.690',6.500
'0:51.695',6.600
'0:51.700',6.600
'0:51.705',6.400
'0:51.710',6.500
'0:51.715',6.500
'0:51.720',6.400
'0:51.725',6.400
'0:51.730',6.400
'0:51.735',6.400
'0:51.740',6.500
'0:51.745',7.200
'0:51.750',7.900
'0:51.755',8.100
'0:51.760',8.000
'0:51.765',7.100
'0:51.770',6.600
'0:51.775',6.400
'0:51.780',6.500
'0:51.785',6.200
'0:51.790',6.300
'0:51.795',6.500
'0:51.800',6.600
'0:51.805',6.500
'0:51.810',6.500
'0:51.815',6.400
'0:51.820',6.300
'0:51.825',6.400
'0:51.830',6.800
'0:51.835',6.400
'0:51.840',6.500
'0:51.845',6.600
'0:51.850',6.600
'0:51.855',6.400
'0:51.860',6.600
'0:51.865',6.600
'0:51.870',6.600
'0:51.875',6.600
'0:51.880',6.600
'0:51.885',6.400
'0:51.890',6.500
'0:51.895',6.500
'0:51.900',6.600
'0:51.905',6.700
'0:51.910',6.600
'0:51.915',6.800
'0:51.920',6.600
'0:51.925',6.500
'0:51.930',6.600
'0:51.935',6.500
'0:51.940',6.700
'0:51.945',6.600
'0:51.950',6.700
'0:51.955',6.700
'0:51.960',6.800
'0:51.965',6.800
'0:51.970',6.700
'0:51.975',6.800
'0:51.980',6.900
'0:51.985',6.900
'0:51.990',6.800
'0:51.995',7.000
'0:52.000',7.000
'0:52.005',7.100
'0:52.010',7.000
'0:52.015',7.000
'0:52.020',7.000
'0:52.025',7.100
'0:52.030',7.000
'0:52.035',7.000
'0:52.040',7.100
'0:52.045',7.000
'0:52.050',6.900
'0:52.055',7.000
'0:52.060',6.800
'0:52.065',6.800
'0:52.070',6.900
'0:52.075',6.800
